"Data Source","World Development Indicators",

"Last Updated Date","2026-01-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Sub-Saharan Africa","SSF","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","49.664421081543","49.9895210266113","50.6279792785645","51.1430816650391","51.6762008666992","52.3158798217773","52.6657485961914","53.139820098877","53.7172012329102","54.3425712585449","54.7448883056641","55.3716201782227","56.1595687866211","56.8311805725098","57.6972999572754","56.5710983276367","57.3421211242676","58.0469398498535","58.5783004760742","59.2648811340332","58.9373207092285","58.0305786132812","57.8324203491211","58.169490814209","58.6450386047363","59.3152809143066","61.0053901672363","62.2378616333008","63.1196517944336","63.6659812927246","64.2647399902344","64.8923568725586","65.2480697631836","67.1269226074219","67.7253723144531","67.8860397338867","67.8382186889648","68.1527099609375","68.4389419555664","68.6856231689453",
"Small states","SST","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","76.2861785888672","76.6856307983398","77.1718292236328","77.6584625244141","78.0713195800781","78.310302734375","78.4836578369141","78.7818984985352","78.9932403564453","79.3196105957031","79.7956390380859","80.1736297607422","80.7370834350586","81.1094207763672","81.7197570800781","82.0541534423828","82.5474090576172","82.9844207763672","83.4364013671875","82.5996780395508","82.322021484375","82.8389511108398","83.4283294677734","83.5366592407227","84.1107482910156","84.4616012573242","84.6992416381836","84.9917831420898","85.2969818115234","85.8593902587891","87.0658416748047","87.3291778564453","87.5271835327148","87.7075576782227","87.5831985473633","87.7147598266602","87.8255615234375","87.9334716796875","88.0155715942383",
"Sao Tome and Principe","STP","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","57.3199996948242","","","","","","","","","","73.2399978637695","","","","","","","","","","84.9100036621094","","","","","","","","","","","90.1399993896484","","","","","","","87.4400024414062","","","","","",
"Suriname","SUR","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","89.5999984741211","","","","94.620002746582","","94.6800003051758","","92.870002746582","","","","","","","","","","","","",
"Slovak Republic","SVK","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Slovenia","SVN","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.5199966430664","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sweden","SWE","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Eswatini","SWZ","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","55.3300018310547","","","","","","","","","","67.2399978637695","","","","","","","","","","","","","","81.6600036621094","","","","","","","","","","","","","","","","","","","","","","90.75","","",
"Sint Maarten (Dutch part)","SXM","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","84.2300033569336","","","","","","","87.8099975585938","","","","","","","","91.8399963378906","","","","","","","","93.9499969482422","","","","","","","","","","","","","","",
"Syrian Arab Republic","SYR","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","55.6500015258789","","","","","","","","","","","","","","","","","","","","","82.8899993896484","","80.8399963378906","","","","","","","","","","","","","","","","","94.4199981689453","","","",
"Turks and Caicos Islands","TCA","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.8900003433228","","","","","","","25.6499996185303","","","","28.3799991607666","","","","","","","","","","","","22.3099994659424","","","30.6299991607666","","","","","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","63.3536109924316","63.5279083251953","64.7345123291016","66.1076126098633","67.3262100219727","68.4816818237305","69.5498275756836","70.5768890380859","71.670539855957","72.7068862915039","73.6377182006836","74.8762130737305","79.1333389282227","79.8226013183594","80.4581604003906","81.0308685302734","81.5683212280273","82.0630187988281","82.6346664428711","83.2045593261719","83.7103271484375","89.3663711547852","89.7388000488281","90.0457763671875","90.4270477294922","90.7715072631836","91.124137878418","91.4703598022461","91.7910614013672","92.1205902099609","92.479133605957","93.6999969482422","94.0075912475586","94.2928314208984","94.343017578125","94.5665283203125","94.7943496704102","94.8682174682617","95.279426574707","95.4851303100586","95.6880264282227","95.879768371582","95.9034729003906","96.0478897094727","96.2679672241211","96.4058380126953","96.5491409301758","96.678352355957","96.8063125610352",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","93.6128463745117","94.4755706787109","94.6623001098633","94.8475189208984","95.0328826904297","95.2274627685547","95.3341369628906","95.5053405761719","95.6743698120117","95.8372268676758","95.9899520874023","96.1439666748047","96.2962799072266","96.4926300048828","96.6288528442383","96.9373779296875","97.0220794677734","97.2057037353516","97.2839431762695","97.3588180541992","97.4280014038086","97.4823913574219","97.6176528930664","97.5698089599609","97.650260925293","97.7522125244141","98.2024536132812","98.4812164306641","98.7043304443359","98.8359069824219","98.8806762695312","98.92041015625","98.9654998779297","99.0277481079102","99.088493347168","99.1963119506836","99.2695465087891","99.2865295410156","99.3108062744141","99.3284683227539","99.3587036132812","99.3873519897461",
"Togo","TGO","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53.1800003051758","","","","","","56.8899993896484","","","57.0900001525879","57.2000007629395","60.4099998474121","","","","63.75","","60.9182911842179","","66.5400009155273","","","72.5999984741211","","",
"Thailand","THA","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","87.9800033569336","","","","","","","","","","","","","","","","","","","","92.6500015258789","","","","","93.5100021362305","","","","","96.4300003051758","","","93.6999969482422","","92.870002746582","91.9800033569336","","93.7699966430664","91.2699966430664","","","91.0999984741211","","",
"Tajikistan","TJK","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97.6900024414062","","","","","","","","","","","99.4499969482422","","","97.5253222351089","","","","98.2315903673866","","100","","","","","","","","","","","","","","","",
"Turkmenistan","TKM","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.7799987792969","","","","","","","","","","","","","","","","","","","","","","","","","","","99.9000015258789","","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","77.5998382568359","77.6188507080078","78.0293502807617","78.4797592163086","78.9542770385742","79.3785781860352","79.7541275024414","80.1786270141602","80.5732574462891","80.959831237793","81.3345489501953","81.6990432739258","82.0536804199219","82.348503112793","82.8144378662109","83.2463836669922","83.5728378295898","84.2601318359375","84.9483489990234","85.6244583129883","86.2875366210938","86.9409637451172","87.3387832641602","87.626953125","88.0008010864258","88.3384017944336","88.6475830078125","88.8449783325195","89.1387634277344","89.8611068725586","90.151496887207","90.132926940918","90.3513870239258","91.2136688232422","91.5262069702148","91.7224884033203","91.6384506225586","92.3684768676758","92.6856231689453","92.6666488647461","93.1765823364258","93.3253707885742","93.7799682617188","93.808967590332","93.9998168945312","94.1735000610352","94.2312622070312","94.413200378418","94.6017074584961","94.7478790283203","94.8772430419922",
"Timor-Leste","TLS","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.5999984741211","","","","","","50.5999984741211","","","58.310001373291","","","","","64.4499969482422","65.7799987792969","","","","","","72.4700012207031","","",
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)","TMN","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tonga","TON","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","99.5899963378906","","","","","","","","","","","","","","","","","","","","98.9100036621094","","","","","","","","","","99.0199966430664","","","","","99.3899993896484","","","","","97.1500015258789","","","91.0500030517578","","","","","",
"South Asia (IDA & IBRD)","TSA","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","37.4435882568359","37.4435997009277","38.1290092468262","38.8112411499023","39.4729194641113","40.1228218078613","40.7371406555176","41.4060897827148","42.0780181884766","42.7522315979004","43.422550201416","44.093448638916","44.7663688659668","45.4796409606934","46.2696113586426","47.0495300292969","47.7829895019531","48.5607414245605","49.3498382568359","50.1472816467285","50.9537315368652","51.7785606384277","52.604190826416","57.9161109924316","58.7278518676758","59.5152587890625","60.3129806518555","61.1335182189941","61.9404983520508","62.744930267334","62.4449081420898","62.5260314941406","63.3756294250488","64.2091598510742","65.0412902832031","67.9423065185547","68.6995315551758","68.525749206543","69.8422088623047","70.5596771240234","71.9623489379883","73.3504180908203","74.018913269043","74.7436676025391","74.512809753418","75.2422180175781","76.0599365234375","76.8953704833984","77.5703735351562","78.2312698364258",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","49.664421081543","49.9895210266113","50.6279792785645","51.1430816650391","51.6762008666992","52.3158798217773","52.6657485961914","53.139820098877","53.7172012329102","54.3425712585449","54.7448883056641","55.3716201782227","56.1595687866211","56.8311805725098","57.6972999572754","56.5710983276367","57.3421211242676","58.0469398498535","58.5783004760742","59.2648811340332","58.9373207092285","58.0305786132812","57.8324203491211","58.169490814209","58.6450386047363","59.3152809143066","61.0053901672363","62.2378616333008","63.1196517944336","63.6659812927246","64.2647399902344","64.8923568725586","65.2480697631836","67.1269226074219","67.7253723144531","67.8860397338867","67.8382186889648","68.1527099609375","68.4389419555664","68.6856231689453",
"Trinidad and Tobago","TTO","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","94.9700012207031","","","","","","","","","","96.9400024414062","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tunisia","TUN","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","48.189998626709","","","","","","","","","","","","","","","","","","","","74.3000030517578","","","77.1900024414062","77.7099990844727","","79.129997253418","79.6500015258789","80.2200012207031","","79.0400009155273","","","","79.4800033569336","80.5500030517578","","83.6800003051758","","86.25","",
"Turkiye","TUR","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","61.6300010681152","","","","","65.6900024414062","","","","","75.9700012207031","","","","","79.2300033569336","","","","","","","","","","","","","","87.370002746582","88.2300033569336","88.120002746582","88.6600036621094","","90.8199996948242","92.6600036621094","94.1100006103516","94.9199981689453","95.2600021362305","95.4400024414062","95.5999984741211","95.8600006103516","96.1500015258789","","96.7399978637695","","97.2600021362305","","","",
"Tuvalu","TUV","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","","",
"Tanzania","TZA","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59.1100006103516","","","","","","","","","","","","","","69.4300003051758","","","","","","","","","","78.0999984741211","","79.895395421312","77.8899993896484","","","","","82.232634463345","","78.2099990844727","","",
"Uganda","UGA","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56.1100006103516","","","","","","","","","","","68.1399993896484","","","","71.370002746582","","","","73.2099990844727","","70.1999969482422","","68.5100021362305","","69.0999984741211","","","","","79.0582329588683","","","",
"Ukraine","UKR","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.4300003051758","","","","","","","","","","","","","","","","","","","","","","","",
"Upper middle income","UMC","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","66.4643020629883","66.5220184326172","66.7748031616211","67.0272827148438","68.0266418457031","69.1077270507812","70.0940475463867","71.0505981445312","71.9466781616211","72.8554229736328","73.9330062866211","74.806037902832","75.6599273681641","76.5260925292969","79.7463836669922","80.3686218261719","81.0849380493164","81.6316909790039","82.1977615356445","82.7355728149414","83.263671875","83.8292922973633","84.319580078125","88.6136474609375","89.0153884887695","89.3788909912109","89.7882385253906","90.1190185546875","90.4718780517578","90.9277801513672","91.2761001586914","91.5424423217773","91.8390808105469","92.8469696044922","93.2789916992188","93.6620635986328","93.7700729370117","93.9937133789062","94.2652130126953","94.3655471801758","94.753303527832","94.8891372680664","95.1235580444336","95.1624526977539","95.3207321166992","95.6176681518555","95.7266387939453","95.7581329345703","95.9072113037109","96.0365371704102","96.1693878173828",
"Uruguay","URY","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","93.8600006103516","","","","","","","","","","95.379997253418","","","","","","","","","","","96.7799987792969","","","","","","","","","","97.7900009155273","97.8600006103516","98.1600036621094","98.2600021362305","98.0699996948242","98.3399963378906","98.4000015258789","98.3600006103516","98.4400024414062","98.5199966430664","98.5599975585938","98.620002746582","98.6999969482422","98.7699966430664","98.9665883559203","","98.8499984741211","98.8671517186373","98.9100036621094",
"United States","USA","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Uzbekistan","UZB","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.6399993896484","","","","","","","","","","","","","99.9899978637695","99.9800033569336","99.9800033569336","99.9899978637695","","99.9899978637695","100","","100","100","","",
"St. Vincent and the Grenadines","VCT","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","95.629997253418","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Venezuela, RB","VEN","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","84.7300033569336","","","","","","","","","89.8300018310547","","","","","","","","","","","92.9800033569336","","","","94.3707013803128","94.6620701964151","95.1500015258789","95.3116995541662","95.5100021362305","95.3924213233743","94.7699966430664","95.9871889937429","","","96.6100006103516","97.129997253418","97.1867494381301","","","","","","","",
"British Virgin Islands","VGB","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Virgin Islands (U.S.)","VIR","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Viet Nam","VNM","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","83.8300018310547","","","","","","","","","","87.5999984741211","","","","","","","","","","90.2799987792969","90.1600036621094","","","","","","","","","93.5199966430664","","","","","","","","","","95.75","","","96.129997253418","","",
"Vanuatu","VUT","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","52.8699989318848","","","","","","","","","","","","","","","","","","","","74","","","","","","","","","","","","","","","","","","","","92.7475057391313","89.8307065699515","","","87.9599990844727","",
"World","WLD","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","65.4172973632812","65.5664520263672","65.8827667236328","66.5021820068359","67.1494598388672","67.7548828125","68.3478927612305","68.9315032958984","69.4910125732422","70.1493606567383","70.7287216186523","71.2704010009766","71.939826965332","73.5520706176758","74.0718231201172","74.6307220458984","75.0599136352539","75.5146102905273","75.9708633422852","76.4201431274414","76.8695526123047","77.2984008789062","79.3012390136719","80.5209884643555","80.9029693603516","81.116340637207","81.3719024658203","81.7370910644531","82.2192687988281","82.5573577880859","82.5715713500977","82.5349197387695","83.1199722290039","83.4791564941406","83.8036117553711","84.3671798706055","84.7115097045898","84.912483215332","85.2093811035156","85.5576324462891","85.9566497802734","86.2807464599609","86.4681015014648","86.7647476196289","86.7869186401367","86.9843063354492","87.1662521362305","87.3925170898438","87.577392578125","87.7406997680664",
"Samoa","WSM","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97.9400024414062","","","","","","","","","","","","","","","","","","","","98.9700012207031","","","","","99.4000015258789","100","","97.9899978637695","","","","","",
"Kosovo","XKX","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Yemen, Rep.","YEM","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.0900001525879","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"South Africa","ZAF","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","76.1999969482422","","","","","","","","","","","","","","","","82.4000015258789","","","","","","","","","","","88.7200012207031","","92.8899993896484","92.879997253418","93.0999984741211","93.7300033569336","","94.1399993896484","94.370002746582","91.7399978637695","","","95.0199966430664","","90","","","91.1500015258789",
"Zambia","ZMB","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","65","","","","","","","","","68","","","69.1500015258789","","","","","","","","83.1399993896484","","","","","","","","71.129997253418","","81.7591544152556","79.9450094407671","79.9751431296375","82.0418064991238","",
"Zimbabwe","ZWE","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","77.7900009155273","","","","","","","","","","83.5100021362305","","","","","","","","","","","","","","","","","","","","","","","","","","","93.2300033569336","","","","","",
